Date,ADA-USD_long_ALGO-USD_short_cumsum,ATOM-USD_long_AVAX-USD_short_cumsum,BCH-USD_long_BNB-USD_short_cumsum,BTC-USD_long_CRO-USD_short_cumsum,DOGE-USD_long_DOT-USD_short_cumsum,ETH-USD_long_FTT-USD_short_cumsum,HEX-USD_long_LTC-USD_short_cumsum,LUNA1-USD_long_MANA-USD_short_cumsum,MATIC-USD_long_SHIB-USD_short_cumsum,SOL-USD_long_TRX-USD_short_cumsum,UNI1-USD_long_USDC-USD_short_cumsum,USDT-USD_long_XRP-USD_short_cumsum
2020-12-24 00:00:00,0.3017579071517551,0.33250643848073064,0.02411745190652209,0.8612770465133153,0.1818024407345583,0.15220563759755462,-0.06271596298701038,0.21973326736792187,,-0.34359291382821044,0.0940133528364181,-0.3877672347745636
2020-12-25 00:00:00,0.32369641465101606,0.35229202057929726,0.05112320206522886,0.8806535202478838,0.17479091972403582,0.15838927484551796,-0.051363543792295185,0.2395884370907187,,-0.3275759726019578,0.09143751409271478,-0.3584496579870745
2020-12-26 00:00:00,0.3252058941817479,0.34563420923844024,0.05346532240368557,0.9061428543919946,0.16825948773645366,0.15150565199984173,-0.07929714648824499,0.2491920904268375,,-0.3561727112011925,0.07786129892843452,-0.32254564327173435
2020-12-27 00:00:00,0.2985820375431719,0.35171012348679187,0.07672114427821225,0.9228754573779163,0.17870481210147976,0.18108969631550892,-0.047409364822739275,0.24919156741750553,,-0.38414836478848174,0.10523121022822346,-0.302553168889574
2020-12-28 00:00:00,0.31267575164955175,0.3994234226703336,0.07727095695251934,0.9169842018226475,0.04213077555848305,0.19103841261536364,0.08135677955104559,0.30796029732094693,,-0.31444431436825365,0.12382014821130016,-0.24070678771698584
2020-12-29 00:00:00,0.37081191321240464,0.4285790552739056,0.02148357669015838,0.9327750977306188,-0.040018120296000215,0.17192260646914054,0.10349899783848227,0.33849197857573826,,-0.23091842170821786,0.11616308826874261,-0.18627665300281515
2020-12-30 00:00:00,0.364670014972325,0.41198573606613526,0.040060802229052395,0.9521076087390439,-0.0056809098049311335,0.17275552297011548,0.11426727949806303,0.3658531620323466,,-0.25894122965295285,0.18013159027523667,-0.16476421827258447
2020-12-31 00:00:00,0.35972922387407463,0.47273211735363113,0.028073386241137865,0.9583226055083707,-0.1412024951556487,0.16230403984273473,0.41550982333756015,0.35263179474202355,,-0.264860206276349,0.304344762599066,-0.18352853099020627
2021-01-01 00:00:00,0.24713120214360085,0.340244261635247,0.019441839452252363,0.955670396601199,0.018946665771990556,0.15308118529483217,0.37353548465126024,0.31521371767042555,,-0.1572549347368528,0.26253532907626836,-0.22289335526943033
2021-01-02 00:00:00,0.2405312024365196,0.32474589089672984,0.03344474365204536,0.9838127747779382,0.3982499747320202,0.15076987414052356,0.27417532186668775,0.3263372125364899,,-0.1740528312413207,0.27386907653676934,-0.19030228783231212
2021-01-03 00:00:00,0.3002512429445994,0.36476381598802254,0.09017177387939018,1.010624184768949,0.3137310247113684,0.22211619024713403,0.1973530351175174,0.3386984869823027,,-0.1151332810010563,0.3361863286104566,-0.19980364764270497
2021-01-04 00:00:00,0.32966111039896506,0.36360338529683733,0.07645528388458178,0.9508475443746706,0.34161644612189285,0.21267773623443764,0.24355274151902373,0.3573051884882479,,-0.06336640281342604,0.3326539818363224,-0.22397064033152853
2021-01-05 00:00:00,0.3578376290044185,0.2918215951070061,0.08108215143842157,0.9754384328746628,0.33719687130340453,0.16484481036374565,0.22616087209693747,0.3745031152430266,,-0.09334239161701235,0.4131750957912032,-0.20196214277887636
2021-01-06 00:00:00,0.4670147851817842,0.28392709348461487,0.11726572748064057,0.9380936958576821,0.34433956871043186,0.17162867803747006,0.1915521664538905,0.31265326533424637,,-0.1790710578877639,0.4235672873218756,-0.2555398448863612
2021-01-07 00:00:00,0.4663496481163839,0.26913548471382004,0.09663801244303549,0.9662687273575736,0.3321552493994588,0.17019644222253427,0.20299787859209673,0.22084004095675652,,-0.07318187866278325,0.4134010568615919,-0.4057811955353691
2021-01-08 00:00:00,0.48441289620697575,0.09586429223798176,0.09930384369095502,0.9595447444779485,0.354987229903746,0.17906418928150625,0.17574063815467666,0.21295781150564774,,0.11265593361682857,0.3821909063107767,-0.4017071143342637
2021-01-09 00:00:00,0.49460060934052547,0.022662534585677907,0.23177778091755075,0.9457026651851501,0.3473760472870576,0.1921943659363914,0.15399521296904617,0.24381633683402326,,0.0826104941057586,0.4130302370103708,-0.40595800309573077
2021-01-10 00:00:00,0.4773340761026472,0.05808002418200975,0.2745334011363428,0.9523478772185874,0.35516692481845497,0.19851715056474534,0.14605608283159255,0.30232446340885444,,0.11056552303818562,0.39206707092982707,-0.394193331916839
2021-01-11 00:00:00,0.4778188227608521,0.009989890449736027,0.21983262134269183,0.9862986854939793,0.3584607743761976,0.16782581006084774,0.19023616793532705,0.2963039171656343,,0.11922020790592719,0.3304075677733323,-0.34778506267172316
2021-01-12 00:00:00,0.5218983449456619,-0.09111800928843211,0.19266221204318323,0.9772947920975465,0.3155134723304471,0.15974881357786402,0.19821792969785484,0.21544026828538676,,0.20750104209490589,0.358062942163405,-0.35344079480046825
2021-01-13 00:00:00,0.501544538744609,-0.08919110931270152,0.2166342082641889,0.9795429535520825,0.1868392209485194,0.15366806594318855,0.15654178857909024,0.2438028316777,,0.16503832031358268,0.4287383493126905,-0.3766723032787573
2021-01-14 00:00:00,0.49320277983606703,-0.11870381857220397,0.22678699040548234,0.9661271867876348,0.06874542227593788,0.1687047245487478,0.15228311800560362,0.2688238454972835,,0.13459049090312647,0.47180242176087217,-0.3606041413780193
